site_code,target_assemblage,quadrat_code,treatment,plot_angle,point_location,survey_date,top_layer,bottom_layer,SPP,yr,mo,recorder,scorer
CLEP,sargassum,1,control,vertical,row05col04,4/21/23,SARHOR,ARTCOR,SARG,2023,4,BCH,EAP
CLEP,sargassum,1,control,vertical,row01col05,4/21/23,SARHOR,ARTCOR,SARG,2023,4,BCH,EAP
CLEP,sargassum,1,control,vertical,row02col05,4/21/23,SARHOR,JUVHSOR,SARG,2023,4,BCH,EAP
CLEP,sargassum,1,control,vertical,row03col05,4/21/23,SARHOR,ARTCOR,SARG,2023,4,BCH,EAP
CLEP,sargassum,1,control,vertical,row04col05,4/21/23,SARHOR,ARTCOR,SARG,2023,4,BCH,EAP
CLEP,sargassum,1,control,vertical,row05col05,4/21/23,SARHOR,ZONFAR,SARG,2023,4,BCH,EAP
CLEP,sargassum,3,control,horizontal,row01col01,4/21/23,ROCK,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row02col01,4/21/23,ROCK,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row03col01,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row04col01,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row05col01,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row01col02,4/21/23,CRUCOR,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row02col02,4/21/23,CRUCOR,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row03col02,4/21/23,MYTCAL,NONCRU,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row04col02,4/21/23,CRUCOR,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row05col02,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row01col03,4/21/23,MYTCAL,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row02col03,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row03col03,4/21/23,ROCK,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row04col03,4/21/23,MYTCAL,CRUCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row05col03,4/21/23,MYTCAL,NONCRU,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row01col04,4/21/23,SARMUT,MYTCAL,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row02col04,4/21/23,ROCK,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row03col04,4/21/23,MYTCAL,NONCRU,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row04col04,4/21/23,SARMUT,MYTCAL,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row05col04,4/21/23,ROCK,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row01col05,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row02col05,4/21/23,NONCRU,MYTCAL,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row03col05,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row04col05,4/21/23,ARTCOR,NONCRU,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,control,horizontal,row05col05,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row01col01,4/21/23,STRPUR,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row02col01,4/21/23,SARMUT,NONCRU,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row03col01,4/21/23,CRUCOR,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row04col01,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row05col01,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row01col02,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row02col02,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row03col02,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row04col02,4/21/23,SARMUT,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row05col02,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row01col03,4/21/23,ARTCOR,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row02col03,4/21/23,ROCK,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row03col03,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row04col03,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row05col03,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row01col04,4/21/23,JUVSHOR,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row02col04,4/21/23,COLLEA,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row03col04,4/21/23,SARMUT,ULVENT,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row04col04,4/21/23,NONCRU,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row05col04,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row01col05,4/21/23,ARTCOR,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row02col05,4/21/23,ULVENT,NONCRU,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row03col05,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row04col05,4/21/23,ARTCOR,NONE,SARG,2023,4,KAO,CMS
CLEP,sargassum,3,manipulation,horizontal,row05col05,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row01col01,4/21/23,CHOCAN,MAZAFF,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row02col01,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row03col01,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row04col01,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row05col01,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row01col02,4/21/23,CHOCAN,ROCK,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row02col02,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row03col02,4/21/23,ARTCOR,ROCK,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row04col02,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row05col02,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row01col03,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row02col03,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row03col03,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row04col03,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row05col03,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row01col04,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row02col04,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row03col04,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row04col04,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row05col04,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row01col05,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row02col05,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row03col05,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row04col05,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,control,horitzontal,row05col05,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row01col01,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row02col01,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row03col01,4/21/23,SARMUT,NONCRU,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row04col01,4/21/23,SARMUT,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row05col01,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row01col02,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row02col02,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row03col02,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row04col02,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row05col02,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row01col03,4/21/23,SARMUT,ULVENT,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row02col03,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row03col03,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row04col03,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row05col03,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row01col04,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row02col04,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row03col04,4/21/23,SARMUT,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row04col04,4/21/23,CHOCAN,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row05col04,4/21/23,CHOCAN,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row01col05,4/21/23,CHOCAN,SARMUT,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row02col05,4/21/23,CHOCAN,ARTCOR,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row03col05,4/21/23,CHOCAN,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row04col05,4/21/23,CHOCAN,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,11,manipulation,horitzontal,row05col05,4/21/23,CHOCAN,CHOCAN,SARG,2023,4,KAO,CMS
CLEP,sargassum,9,manipulation,horitzontal,row01col01,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row02col01,8/2/23,SARMUT,ARTCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row03col01,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row04col01,8/2/23,SARMUT,CHTBAL,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row05col01,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row01col02,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row02col02,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row03col02,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row04col02,8/2/23,SARMUT,ARTCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row05col02,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row01col03,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row02col03,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row03col03,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row04col03,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row05col03,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row01col04,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row02col04,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row03col04,8/2/23,SARMUT,ARTCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row04col04,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row05col04,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row01col05,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row02col05,8/2/23,SARMUT,CRUCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row03col05,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row04col05,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,manipulation,horitzontal,row05col05,8/2/23,SCYCAN,NONE,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row01col01,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row02col01,8/2/23,SARMUT,ARTCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row03col01,8/2/23,SARMUT,MYTCAL,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row04col01,8/2/23,SARMUT,ARTCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row05col01,8/2/23,SARMUT,ARTCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row01col02,8/2/23,SCYCAN,NONE,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row02col02,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row03col02,8/2/23,SARMUT,ARTCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row04col02,8/2/23,SARMUT,STRPUR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row05col02,8/2/23,SARMUT,ROCK,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row01col03,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row02col03,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row03col03,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row04col03,8/2/23,SARMUT,CHOCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row05col03,8/2/23,SARMUT,ROCK,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row01col04,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row02col04,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row03col04,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row04col04,8/2/23,SARMUT,ARTCOR,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row05col04,8/2/23,SARMUT,MYTCAL,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row01col05,8/2/23,SCYCAN,NONE,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row02col05,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row03col05,8/2/23,SARMUT,SCYCAN,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row04col05,8/2/23,SARMUT,MYTCAL,SARG,2023,8,BCH,EAP
CLEP,sargassum,9,control,horitzontal,row05col05,8/2/23,SARMUT,MYTCAL,SARG,2023,8,BCH,EAP
CLEP,sargassum,10,manipulation,horitzontal,row01col01,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row02col01,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row03col01,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row04col01,8/2/23,HYPNEA,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row05col01,8/2/23,HALSTE,ZONFAR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row01col02,8/2/23,CHOCAN,ZONFAR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row02col02,8/2/23,COLLEA,HYPNEA,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row03col02,8/2/23,SARMUT,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row04col02,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row05col02,8/2/23,HALSTE,SARMUT,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row01col03,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row02col03,8/2/23,HYPNEA,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row03col03,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row04col03,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row05col03,8/2/23,HALSTE,ZONFAR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row01col04,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row02col04,8/2/23,COLLEA,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row03col04,8/2/23,ARTCOR,ROCK,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row04col04,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row05col04,8/2/23,HALSTE,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row01col05,8/2/23,SARMUT,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row02col05,8/2/23,ARTCOR,ROCK,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row03col05,8/2/23,ARTCOR,COLLEA,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row04col05,8/2/23,ARTCOR,COLLEA,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,manipulation,horitzontal,row05col05,8/2/23,HALSTE,ROCK,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row01col01,8/2/23,OSMLAU,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row02col01,8/2/23,ZONFAR,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row03col01,8/2/23,ZONFAR,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row04col01,8/2/23,ZONFAR,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row05col01,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row01col02,8/2/23,ZONFAR,NONE,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row02col02,8/2/23,ZONFAR,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row03col02,8/2/23,ZONFAR,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row04col02,8/2/23,ZONFAR,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row05col02,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row01col03,8/2/23,OSMLAU,ZONFAR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row02col03,8/2/23,OSMLAU,ZONFAR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row03col03,8/2/23,ZONFAR,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row04col03,8/2/23,SARMUT,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row05col03,8/2/23,CHOCAN,PTECAP,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row01col04,8/2/23,OSMLAU,ZONFAR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row02col04,8/2/23,ZONFAR,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row03col04,8/2/23,SARMUT,ZONFAR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row04col04,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row05col04,8/2/23,CHOCAN,PTECAP,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row01col05,8/2/23,SARMUT,ZONFAR,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row02col05,8/2/23,SARMUT,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row03col05,8/2/23,CHOCAN,PTECAP,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row04col05,8/2/23,CHOCAN,PTECAP,SARG,2023,8,EAP,BCH
CLEP,sargassum,10,control,horitzontal,row05col05,8/2/23,PTECAP,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row01col01,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row02col01,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row03col01,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row04col01,8/2/23,SARMUT,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row05col01,8/2/23,SARMUT,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row01col02,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row02col02,8/2/23,CHOCAN,PTECAP,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row03col02,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row04col02,8/2/23,SARMUT,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row05col02,8/2/23,SARMUT,CHOCAN,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row01col03,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row02col03,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row03col03,8/2/23,CHOCAN,PTECAP,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row04col03,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row05col03,8/2/23,SARMUT,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row01col04,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row02col04,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row03col04,8/2/23,CHOCAN,ARTCOR,SARG,2023,8,EAP,BCH
CLEP,sargassum,11,control,horitzontal,row04col04,8/2/23,CHOCAN,PTECAP,SARG,2023,8,EAP,BCH
